gene	rank	fdr	effect_size	#_active_guide-RNA
POLR1D	616	5.232041e-05	2.13854	4
NDC80	617	5.232041e-05	2.06009	4
C14orf80	618	5.232041e-05	2.04868	4
DDX41	619	5.232041e-05	2.12186	4
TMED2	620	5.232041e-05	2.07147	4
NIPBL	621	5.232041e-05	2.1901	4
MRPL30	622	5.232041e-05	2.16751	4
SACM1L	623	5.232041e-05	2.34928	4
UTP11	624	5.232041e-05	2.09008	4
SPATA5	625	5.232041e-05	2.25829	4
GATB	626	5.232041e-05	2.17243	4
BRF2	627	5.232041e-05	2.06101	4
MRPS10	628	5.232041e-05	2.09704	4
TTC27	629	5.232041e-05	2.56523	4
SPDL1	630	5.232041e-05	2.03256	4
RPS3	631	5.232041e-05	2.05994	4
STIL	632	5.232041e-05	2.06657	4
MIPEP	633	5.232041e-05	2.02757	4
FDX1L	634	5.232041e-05	2.08676	4
DPAGT1	635	5.232041e-05	2.13918	4
DTL	636	5.232041e-05	2.03092	4
PRPF3	637	5.232041e-05	2.01189	4
RPS25	638	5.232041e-05	2.20123	4
DYNC1I2	639	5.232041e-05	2.07597	4
CTNNBL1	640	5.232041e-05	2.04043	4
CINP	641	5.232041e-05	2.05267	4
MRPS12	642	5.232041e-05	2.08528	4
GOLGA8N	643	5.232041e-05	2.05132	4
RBBP6	644	5.232041e-05	2.06987	4
COA6	645	5.232041e-05	2.0183	4
COG4	646	5.232041e-05	2.05204	4
LRRC37A	647	5.232041e-05	2.60853	4
WDR92	648	5.232041e-05	2.02349	4
AK6	649	5.232041e-05	2.05199	4
TFDP1	650	5.232041e-05	2.06387	4
PMPCB	651	5.232041e-05	2.16178	4
PPP1R8	652	5.232041e-05	2.24611	4
DHX33	653	5.232041e-05	2.15826	4
DR1	654	5.232041e-05	2.04831	4
ORC6	655	5.232041e-05	2.12547	4
USP17L27	656	5.232041e-05	2.0177	4
ATP5A1	657	5.232041e-05	2.00356	4
PWP1	658	5.232041e-05	2.08138	4
MRPS18A	659	5.232041e-05	2.0339	4
MRPL41	660	5.232041e-05	2.30389	4
TOPBP1	661	5.232041e-05	2.05219	4
PSMD13	662	5.232041e-05	2.021	4
ACTR2	663	5.232041e-05	2.06607	4
RBM39	664	5.232041e-05	2.58343	4
CENPN	665	5.232041e-05	2.06125	4
METTL14	666	5.232041e-05	2.16059	4
DUT	667	5.232041e-05	2.5156	4
TRAPPC8	668	5.232041e-05	1.97376	4
MRPS6	669	5.232041e-05	2.05255	4
ARIH1	670	5.232041e-05	2.26042	4
FLII	671	5.232041e-05	2.03185	4
METAP2	672	5.232041e-05	2.16999	4
PPIL1	673	5.232041e-05	2.2363	4
CTU1	674	5.232041e-05	2.142	4
SRP9	675	5.232041e-05	1.97394	4
RIOK1	676	5.232041e-05	2.1674	4
PHAX	677	5.232041e-05	2.03295	4
TIMM13	678	5.232041e-05	2.1081	4
HEATR1	679	5.232041e-05	1.98342	4
NELFB	680	5.232041e-05	2.14265	4
POLR2G	681	5.232041e-05	4.47425	3
USP39	682	5.232041e-05	2.06294	4
TTC1	683	5.232041e-05	2.11831	4
TRMT112	684	5.232041e-05	2.28643	4
MTHFD1	685	5.232041e-05	1.95065	4
DHX16	686	5.232041e-05	2.00505	4
WDR33	687	5.232041e-05	2.06988	4
TTK	688	5.232041e-05	2.12434	4
MED31	689	5.232041e-05	2.21149	4
CRNKL1	690	5.232041e-05	2.15289	4
FBL	691	5.232041e-05	4.26631	3
GVQW2	692	5.232041e-05	4.4281	3
POLR3F	693	5.232041e-05	2.45037	4
LSG1	694	5.232041e-05	2.05532	4
TIPIN	695	5.232041e-05	2.50533	4
RAB18	696	5.232041e-05	1.94986	4
ZNHIT3	697	5.232041e-05	1.95422	4
CDC27	698	5.232041e-05	1.96502	4
MRPS21	699	5.232041e-05	1.92866	4
POLA1	700	5.232041e-05	1.99641	4
PPIE	701	5.232041e-05	1.97619	4
ABT1	702	5.232041e-05	2.09699	4
SLC25A3	703	5.232041e-05	1.94054	4
ATP6V1A	704	5.232041e-05	1.99108	4
HUS1	705	5.232041e-05	1.9479	4
PGK1	706	5.232041e-05	1.95107	4
POP1	707	5.232041e-05	2.06051	4
SDHAF2	708	5.232041e-05	1.9099	4
TBC1D3F	709	5.232041e-05	2.02052	4
PELO	710	5.232041e-05	1.9173	4
MRPL46	711	5.232041e-05	2.01873	4
C2orf27B	712	5.232041e-05	2.3062	4
BCAS2	713	5.232041e-05	1.91873	4
ORC3	714	5.232041e-05	2.02484	4
TEAD1	715	5.232041e-05	1.98254	4
NOP58	716	5.232041e-05	4.14253	3
MED6	717	5.232041e-05	2.52499	4
SLC35B1	718	5.232041e-05	2.05475	4
POLR2C	719	5.232041e-05	2.69693	4
AMD1	720	5.232041e-05	4.08223	3
PSMA6	721	5.232041e-05	3.93968	3
KANSL1	722	5.232041e-05	1.93617	4
NCAPD3	723	5.232041e-05	1.93606	4
KANSL3	724	5.232041e-05	1.98521	4
COX4I1	725	5.232041e-05	2.03842	4
DDX56	726	5.232041e-05	2.30194	4
FPGS	727	5.232041e-05	1.91007	4
CDC5L	728	5.232041e-05	2.01122	4
CAPZB	729	5.232041e-05	1.88995	4
MFAP1	730	5.232041e-05	1.95438	4
PMF1-BGLAP	731	5.232041e-05	1.95111	4
COPZ1	732	5.232041e-05	2.02878	4
BCCIP	733	5.232041e-05	2.16183	4
NCAPD2	734	5.232041e-05	1.90718	4
RRN3	735	5.232041e-05	3.79582	3
KPNB1	736	5.232041e-05	3.76638	3
NPIPA2	737	5.232041e-05	2.47771	4
THAP12	738	5.232041e-05	1.95126	4
NOL12	739	5.232041e-05	2.28998	4
EIF4A1	740	5.232041e-05	3.81606	3
DMAP1	741	5.232041e-05	2.18008	4
RPS5	742	5.232041e-05	2.34829	4
SUZ12	743	5.232041e-05	1.89843	4
IPO9	744	5.232041e-05	1.87367	4
PPAT	745	5.232041e-05	1.90841	4
SASS6	746	5.232041e-05	1.89729	4
NOP10	747	5.232041e-05	1.97342	4
MTOR	748	5.232041e-05	1.94349	4
BRIX1	749	5.232041e-05	2.14264	4
NBPF10	750	5.232041e-05	2.32446	4
MEAF6	751	5.232041e-05	2.02052	4
UBE3D	752	5.232041e-05	2.13675	4
POP7	753	5.232041e-05	1.93009	4
VPS29	754	5.232041e-05	1.9295	4
ESPL1	755	5.232041e-05	1.95934	4
INTS4	756	5.232041e-05	2.01297	4
NAA50	757	5.232041e-05	3.68957	3
PCF11	758	5.232041e-05	1.87467	4
DNLZ	759	5.232041e-05	2.15615	4
USP17L28	760	5.232041e-05	1.86972	4
ALG11	761	5.232041e-05	1.93237	4
TBL3	762	5.232041e-05	3.67152	3
MRPS2	763	5.232041e-05	1.87642	4
SEM1	764	5.232041e-05	1.95434	4
RAD9A	765	5.232041e-05	1.93413	4
WARS2	766	5.232041e-05	2.10716	4
RPLP1	767	5.232041e-05	1.98163	4
RBM19	768	5.232041e-05	1.90657	4
CDCA8	769	5.232041e-05	1.93197	4
PKMYT1	770	5.232041e-05	2.18461	4
PIK3C3	771	5.232041e-05	1.89376	4
KCMF1	772	5.232041e-05	1.94253	4
SMC5	773	5.232041e-05	2.07473	4
RUVBL1	774	5.232041e-05	3.57265	3
AAMP	775	5.232041e-05	1.97394	4
FNTB	776	5.232041e-05	1.90796	4
PCNA	777	5.232041e-05	3.54227	3
NSF	778	5.232041e-05	3.49031	3
QARS	779	5.232041e-05	3.57811	3
PPP2CA	780	5.232041e-05	3.50998	3
UTP15	781	5.232041e-05	3.56985	3
DCTN4	782	5.232041e-05	1.83525	4
RPL7L1	783	5.232041e-05	1.93746	4
NOP53	784	5.232041e-05	2.03275	4
CCDC94	785	5.232041e-05	2.22903	4
LONP1	786	5.232041e-05	3.67252	3
PPWD1	787	5.232041e-05	2.06089	4
RPP14	788	5.232041e-05	1.8704	4
ALG1	789	5.232041e-05	1.89333	4
MRPL38	790	5.232041e-05	1.90724	4
XPO1	791	5.232041e-05	3.53761	3
TRIAP1	792	5.232041e-05	3.54687	3
ATIC	793	5.232041e-05	1.8595	4
HMGCR	794	5.232041e-05	1.84579	4
CYC1	795	5.232041e-05	1.88231	4
VARS2	796	5.232041e-05	2.3655	4
SNUPN	797	5.232041e-05	1.86378	4
GEMIN4	798	5.232041e-05	1.83531	4
UROD	799	5.232041e-05	1.81293	4
MIS12	800	5.232041e-05	2.19896	4
CPSF2	801	5.232041e-05	3.4653	3
SRSF2	802	5.232041e-05	3.56391	3
VPS16	803	5.232041e-05	1.90064	4
DDX6	804	5.232041e-05	1.91374	4
AURKA	805	5.232041e-05	3.50455	3
ERCC3	806	5.232041e-05	3.41802	3
RPL34	807	5.232041e-05	3.4612	3
PPIAL4E	808	5.232041e-05	3.61805	3
EIF2B4	809	5.232041e-05	1.87143	4
PRELID3B	810	5.232041e-05	3.37383	3
TAF1B	811	5.232041e-05	1.93279	4
HNRNPA1	812	5.232041e-05	1.84627	4
TOMM40	813	5.232041e-05	1.80919	4
RPL28	814	5.232041e-05	1.81709	4
RNASEH2A	815	5.232041e-05	1.79315	4
TRIT1	816	5.232041e-05	2.23791	4
ACTR3	817	5.232041e-05	1.83578	4
SDAD1	818	5.232041e-05	3.40388	3
PRPF4B	819	5.232041e-05	1.85874	4
TBCC	820	5.232041e-05	2.02674	4
EIF5B	821	5.232041e-05	1.88498	4
CDAN1	822	5.232041e-05	1.91392	4
FAM60A	823	5.232041e-05	1.93229	4
USP17L18	824	5.232041e-05	1.82054	4
POLR2B	825	5.232041e-05	2.49679	4
DDX27	826	5.232041e-05	1.88905	4
ATP5J2-PTCD1	827	5.232041e-05	1.82681	4
HNRNPU	828	5.232041e-05	2.01456	4
DAP3	829	5.232041e-05	1.99315	4
WDR82	830	5.232041e-05	3.30564	3
RCC1	831	5.232041e-05	1.94388	4
MRPS7	832	5.232041e-05	1.8574	4
FAM98B	833	5.232041e-05	2.03418	4
PREB	834	5.232041e-05	2.0875	4
MRPL20	835	5.232041e-05	3.356	3
PSMD1	836	5.232041e-05	2.0279	4
POLD3	837	5.232041e-05	1.87316	4
MRPL40	838	5.232041e-05	1.94244	4
CD3EAP	839	5.232041e-05	1.79202	4
DHPS	840	5.232041e-05	3.31124	3
RPE	841	5.232041e-05	3.30818	3
ATAD5	842	5.232041e-05	2.00534	4
POLR1C	843	5.232041e-05	3.31698	3
MECR	844	5.232041e-05	1.76822	4
EIF4G1	845	5.232041e-05	1.81738	4
PSMA1	846	5.232041e-05	3.30518	3
ANKRD20A4	847	5.232041e-05	2.0258	4
NOB1	848	5.232041e-05	1.95594	4
TBC1D3B	849	5.232041e-05	1.89375	4
CNOT9	850	5.232041e-05	2.10597	4
DCPS	851	5.232041e-05	3.25964	3
MRPS18C	852	5.232041e-05	1.8558	4
SMG1	853	5.232041e-05	1.77721	4
ELP1	854	5.232041e-05	1.83255	4
CCND1	855	5.232041e-05	1.77504	4
PRKDC	856	5.232041e-05	1.75438	4
SARS	857	5.232041e-05	3.50651	3
TERF2	858	5.232041e-05	3.36214	3
MTERF4	859	5.232041e-05	1.78063	4
RPSA	860	5.232041e-05	3.24309	3
DUX4	861	5.232041e-05	3.32218	3
RNPC3	862	5.232041e-05	1.84032	4
ERAL1	863	5.232041e-05	1.81721	4
SOX10	864	5.232041e-05	1.75733	4
RPL35	865	5.232041e-05	1.82457	4
GEMIN2	866	5.232041e-05	1.86463	4
GEMIN8	867	5.232041e-05	1.82429	4
STX18	868	5.232041e-05	1.80097	4
ELAC2	869	5.232041e-05	2.03406	4
THOC3	870	5.232041e-05	1.84071	4
COX7B	871	5.232041e-05	1.78204	4
INTS5	872	5.232041e-05	1.98227	4
MCM4	873	5.232041e-05	1.74492	4
URB1	874	5.232041e-05	1.84758	4
HIST1H2BN	875	5.232041e-05	1.90394	4
NPIPB3	876	5.232041e-05	1.75256	4
DGCR8	877	5.232041e-05	1.83774	4
TRPM7	878	5.232041e-05	2.19569	4
ERCC2	879	5.232041e-05	3.1959	3
N6AMT1	880	5.232041e-05	1.9135	4
HNRNPL	881	5.232041e-05	1.87775	4
RAN	882	5.232041e-05	3.62085	3
MRPS16	883	5.232041e-05	1.89517	4
RPL18	884	5.232041e-05	3.24213	3
ANKLE2	885	5.232041e-05	2.22228	4
UQCRFS1	886	5.232041e-05	3.18306	3
MRPL28	887	5.232041e-05	1.75723	4
RPS7	888	5.232041e-05	1.94086	4
NEDD1	889	5.232041e-05	1.90905	4
UBE2I	890	5.232041e-05	3.15574	3
TEX10	891	5.232041e-05	1.73883	4
EEF1A1	892	5.232041e-05	3.18159	3
FAM157A	893	5.232041e-05	1.75247	4
MRGBP	894	5.232041e-05	1.77819	4
SON	895	5.232041e-05	1.71508	4
INTS8	896	5.232041e-05	1.88739	4
PPP2R2A	897	5.232041e-05	1.74096	4
TMA16	898	5.232041e-05	3.15479	3
RRP12	899	5.232041e-05	3.16768	3
SDHC	900	5.232041e-05	3.14203	3
GMNN	901	5.232041e-05	1.89274	4
MCM5	902	5.232041e-05	1.73023	4
HARS	903	5.232041e-05	3.12138	3
PSMA2	904	5.232041e-05	2.27317	4
USP17L19	905	5.232041e-05	1.88275	4
MRPL37	906	5.232041e-05	3.16873	3
COX15	907	5.232041e-05	3.10748	3
ESF1	908	5.232041e-05	1.8059	4
HNRNPK	909	5.232041e-05	1.78439	4
NARS2	910	5.232041e-05	1.8618	4
RBBP5	911	5.232041e-05	3.13205	3
ZBTB11	912	5.232041e-05	1.81208	4
UTP3	913	5.232041e-05	1.76081	4
VPS33A	914	5.232041e-05	1.83684	4
ZBTB8OS	915	5.232041e-05	2.28942	4
HSD17B10	916	5.232041e-05	3.1046	3
RPL29	917	5.232041e-05	1.90789	4
EGLN1	918	5.232041e-05	2.08828	4
GTF2E2	919	5.232041e-05	1.7119	4
CCT8	920	5.232041e-05	2.39662	4
WDR75	921	5.232041e-05	3.13319	3
KRT18	922	5.232041e-05	3.49543	3
MCM2	923	5.232041e-05	1.81371	4
CWC15	924	5.232041e-05	1.71902	4
PSMB2	925	5.232041e-05	3.10477	3
NUTF2	926	5.232041e-05	2.45995	4
SDHB	927	5.232041e-05	3.08696	3
EIF4A3	928	5.232041e-05	3.13572	3
ECT2	929	5.232041e-05	2.02538	4
STRAP	930	5.232041e-05	1.78951	4
CTDNEP1	931	5.232041e-05	1.73249	4
PAXBP1	932	5.232041e-05	1.77561	4
BOP1	933	5.232041e-05	1.84117	4
CCNH	934	5.232041e-05	1.77022	4
OSTC	935	5.232041e-05	1.71947	4
MRPL17	936	5.232041e-05	1.72247	4
PPAN	937	5.232041e-05	3.11301	3
RNPS1	938	5.232041e-05	1.88639	4
CTC1	939	5.232041e-05	1.69011	4
TIMM23	940	5.232041e-05	2.22173	4
INTS7	941	5.232041e-05	1.79851	4
DDX1	942	5.232041e-05	1.79788	4
NOL10	943	5.232041e-05	3.14526	3
ANKRD20A1	944	5.232041e-05	1.8981	4
MDM4	945	5.232041e-05	3.11483	3
ACSL3	946	5.232041e-05	1.67712	4
PSMD11	947	5.232041e-05	1.7452	4
SNRPD3	948	5.232041e-05	3.01588	3
BIRC5	949	5.232041e-05	3.01249	3
NAT10	950	5.232041e-05	2.17758	4
HK2	951	5.232041e-05	1.66762	4
RGPD1	952	5.232041e-05	1.7808	4
GTF3C6	953	5.232041e-05	1.93181	4
ARFRP1	954	5.232041e-05	1.66215	4
GARS	955	5.232041e-05	1.9292	4
SMARCA5	956	5.232041e-05	1.7195	4
ALG13	957	5.232041e-05	2.12404	4
LCMT1	958	5.232041e-05	1.88958	4
ATP5J2	959	5.232041e-05	2.14175	4
AGAP4	960	5.232041e-05	1.88832	4
DSCC1	961	5.232041e-05	1.68082	4
WBP11	962	5.232041e-05	1.71526	4
MRPL52	963	5.232041e-05	1.82103	4
YTHDC1	964	5.232041e-05	1.66215	4
CENPC	965	5.232041e-05	1.73099	4
RPL23	966	5.232041e-05	2.95153	3
SF1	967	5.232041e-05	2.2748	4
CHORDC1	968	5.232041e-05	1.6482	4
ORC5	969	5.232041e-05	2.9451	3
SPDYE1	970	5.232041e-05	2.06984	4
COPS5	971	5.232041e-05	2.95356	3
PET100	972	5.232041e-05	1.77003	4
ARCN1	973	5.232041e-05	1.98115	4
KAT8	974	5.232041e-05	2.93825	3
POLR1B	975	5.232041e-05	3.03449	3
KNTC1	976	5.232041e-05	1.64818	4
KIAA0391	977	5.232041e-05	3.06938	3
ASNA1	978	5.232041e-05	1.73069	4
WDR55	979	5.232041e-05	2.97522	3
DNTTIP2	980	5.232041e-05	1.67782	4
THOC2	981	5.232041e-05	1.67606	4
GINS4	982	5.232041e-05	1.72233	4
MRPS14	983	5.232041e-05	2.96135	3
UBR4	984	5.232041e-05	1.70784	4
PRPF38B	985	5.232041e-05	1.77146	4
MRPL54	986	5.232041e-05	1.64813	4
MVD	987	5.232041e-05	3.40355	3
OSBP	988	5.232041e-05	2.05223	4
TUBA1C	989	5.232041e-05	3.08251	3
MRPL19	990	5.232041e-05	1.69949	4
POLE	991	5.232041e-05	2.92969	3
THOC1	992	5.232041e-05	1.63984	4
AATF	993	5.232041e-05	1.95294	4
POLE2	994	5.232041e-05	2.90371	3
RPS14	995	5.232041e-05	2.92927	3
IPO7	996	5.232041e-05	1.63967	4
MIS18A	997	5.232041e-05	2.86179	3
LYRM4	998	5.232041e-05	2.89371	3
KIN	999	5.232041e-05	1.85268	4
PELP1	1000	5.232041e-05	1.77491	4
PSMC2	1001	5.232041e-05	1.83247	4
DBF4	1002	5.232041e-05	1.89984	4
NLE1	1003	5.232041e-05	2.85739	3
PCBP2	1004	5.232041e-05	1.63423	4
CENPL	1005	5.232041e-05	2.84106	3
SENP6	1006	5.232041e-05	2.89651	3
GOLGA6L10	1007	5.232041e-05	1.81138	4
RPIA	1008	5.232041e-05	2.86227	3
PRPF31	1009	5.232041e-05	1.66934	4
SPRR2A	1010	5.232041e-05	1.69513	4
PLRG1	1011	5.232041e-05	1.62524	4
MCM6	1012	5.232041e-05	2.81536	3
SARS2	1013	5.232041e-05	1.69852	4
PDCD2	1014	5.232041e-05	2.83489	3
NUDCD3	1015	5.232041e-05	1.60068	4
AURKB	1016	5.232041e-05	1.95044	4
RBBP7	1017	5.232041e-05	1.61975	4
NUP54	1018	5.232041e-05	1.82784	4
CHMP6	1019	5.232041e-05	1.62696	4
SPDYE5	1020	5.232041e-05	1.82248	4
PNO1	1021	5.232041e-05	2.79908	3
CRCP	1022	5.232041e-05	2.79215	3
MCM10	1023	5.232041e-05	1.70034	4
C18orf21	1024	5.232041e-05	1.87761	4
VPS28	1025	5.232041e-05	1.72188	4
DYNC1H1	1026	5.232041e-05	2.79074	3
MED7	1027	5.232041e-05	1.63668	4
PINX1	1028	5.232041e-05	1.58677	4
PPP1R11	1029	5.232041e-05	1.70068	4
ARPC4	1030	5.232041e-05	1.63167	4
RPL30	1031	5.232041e-05	3.39933	3
LRR1	1032	5.232041e-05	3.1891	3
VPS52	1033	5.232041e-05	1.70199	4
HAUS1	1034	5.232041e-05	1.91211	4
TOMM20	1035	5.232041e-05	1.7774	4
RBM10	1036	5.232041e-05	1.57525	4
CUL2	1037	5.232041e-05	1.59969	4
MRPL43	1038	5.232041e-05	3.0694	3
MRPL18	1039	5.232041e-05	1.81939	4
NRBP1	1040	5.232041e-05	1.78935	4
GFER	1041	5.232041e-05	1.69268	4
SNRPA1	1042	5.232041e-05	2.77806	3
DHODH	1043	5.232041e-05	1.79651	4
BANP	1044	5.232041e-05	2.76505	3
PRKRIP1	1045	5.232041e-05	1.80328	4
MRPL27	1046	5.232041e-05	1.67193	4
PMF1	1047	5.232041e-05	2.85186	3
GMPPB	1048	5.232041e-05	2.77673	3
MRPL53	1049	5.232041e-05	1.65251	4
MAP2K1	1050	5.232041e-05	2.73506	3
YKT6	1051	5.232041e-05	1.68906	4
WASHC1	1052	5.232041e-05	2.75523	3
HAUS3	1053	5.232041e-05	2.73739	3
TFIP11	1054	5.232041e-05	1.6038	4
CSTF1	1055	5.232041e-05	3.10482	3
MRPL21	1056	5.232041e-05	1.59707	4
NPIPB6	1057	5.232041e-05	2.723	3
CDC123	1058	5.232041e-05	2.73044	3
MCRS1	1059	5.232041e-05	1.61127	4
DBR1	1060	5.232041e-05	2.7412	3
GTF2H1	1061	5.232041e-05	1.61937	4
RFC5	1062	5.232041e-05	2.73415	3
SDHD	1063	5.232041e-05	2.71595	3
HJURP	1064	5.232041e-05	3.2303	3
ELP5	1065	5.232041e-05	1.6882	4
MCM3AP	1066	5.232041e-05	1.71437	4
SART3	1067	5.232041e-05	1.70955	4
ABHD17A	1068	5.232041e-05	1.57517	4
SMN1	1069	5.232041e-05	1.66697	4
TRMT10C	1070	5.232041e-05	1.68467	4
SRRT	1071	5.232041e-05	1.73799	4
SIN3A	1072	5.232041e-05	1.55834	4
FAM96B	1073	5.232041e-05	2.73103	3
CWC22	1074	5.232041e-05	1.74336	4
EIF4B	1075	5.232041e-05	1.60741	4
ATP6AP1	1076	5.232041e-05	2.69927	3
MRPS34	1077	5.232041e-05	1.58849	4
ASH2L	1078	5.232041e-05	1.79415	4
CCDC137	1079	5.232041e-05	1.56037	4
MRPS33	1080	5.232041e-05	1.67677	4
INTS1	1081	5.232041e-05	2.69464	3
PWP2	1082	5.232041e-05	2.69186	3
NEPRO	1083	5.232041e-05	1.592	4
SF3B2	1084	5.232041e-05	1.79288	4
NKTR	1085	5.232041e-05	1.63941	4
IPO11	1086	5.232041e-05	1.79174	4
CDC23	1087	5.232041e-05	2.72198	3
SFSWAP	1088	5.232041e-05	1.64169	4
FOXD4L1	1089	5.232041e-05	1.83481	4
UBE2D3	1090	5.232041e-05	2.69551	3
ZNHIT1	1091	5.232041e-05	1.56083	4
SNRPE	1092	5.232041e-05	1.72519	4
SNAPC5	1093	5.232041e-05	1.55533	4
DDX59	1094	5.232041e-05	1.73977	4
TEFM	1095	5.232041e-05	1.67679	4
PRPF4	1096	5.232041e-05	1.642	4
RRM2	1097	5.232041e-05	1.8124	4
POLR3E	1098	5.232041e-05	1.62193	4
RNF103-CHMP3	1099	5.232041e-05	2.6298	3
ACTR6	1100	5.232041e-05	2.72843	3
CNOT10	1101	5.232041e-05	1.53639	4
TBC1D3G	1102	5.232041e-05	1.60824	4
BRCA1	1103	5.232041e-05	1.67373	4
MTBP	1104	5.232041e-05	2.72353	3
FARSB	1105	5.232041e-05	2.82006	3
SMC2	1106	5.232041e-05	2.95265	3
RNMT	1107	5.232041e-05	2.63838	3
WWTR1	1108	5.232041e-05	2.64805	3
TTI1	1109	5.232041e-05	2.64608	3
NPIPA8	1110	5.232041e-05	3.17324	3
NPIPA3	1111	5.232041e-05	1.65474	4
TSR1	1112	5.232041e-05	1.65741	4
CDC40	1113	5.232041e-05	1.71271	4
AFG3L2	1114	5.232041e-05	1.7547	4
SS18L2	1115	5.232041e-05	1.59956	4
COG5	1116	5.232041e-05	1.5719	4
GOLGA6L6	1117	5.232041e-05	1.52205	4
TOP3A	1118	5.232041e-05	1.64833	4
PCBP1	1119	5.232041e-05	1.53132	4
POLR3D	1120	5.232041e-05	1.56437	4
LSM6	1121	5.232041e-05	2.61627	3
ATP6V0B	1122	5.232041e-05	2.58621	3
GOLGA6L4	1123	5.232041e-05	1.77811	4
GTPBP8	1124	5.232041e-05	1.68986	4
RTEL1	1125	5.232041e-05	2.78668	3
NXF1	1126	5.232041e-05	1.7338	4
NUP50	1127	5.232041e-05	1.58516	4
HAUS4	1128	5.232041e-05	1.5505	4
RFC1	1129	5.232041e-05	1.92221	4
NVL	1130	5.232041e-05	2.0987	4
SHQ1	1131	5.232041e-05	1.86626	4
DHX15	1132	5.232041e-05	2.61206	3
ITPK1	1133	5.232041e-05	1.5583	4
DDOST	1134	5.232041e-05	1.53524	4
PSMA7	1135	5.232041e-05	2.57244	3
MRPL39	1136	5.232041e-05	2.96688	3
POLR2J3	1137	5.232041e-05	3.8068	3
HYOU1	1138	5.232041e-05	1.6381	4
HIST1H2BI	1139	5.232041e-05	1.87547	4
PPIL2	1140	5.232041e-05	2.87932	3
LRPPRC	1141	5.232041e-05	2.57103	3
PPIA	1142	5.232041e-05	1.64716	4
RPL39	1143	5.232041e-05	2.58933	3
TNPO1	1144	5.232041e-05	2.53376	3
LSM8	1145	5.232041e-05	2.63898	3
EMC3	1146	5.232041e-05	1.56007	4
SLC39A10	1147	5.232041e-05	1.47887	4
PPAN-P2RY11	1148	5.232041e-05	1.59099	4
DHX35	1149	5.232041e-05	1.54205	4
TLK2	1150	5.232041e-05	1.5861	4
SMC4	1151	5.232041e-05	1.72103	4
AHCY	1152	5.232041e-05	2.52588	3
RPA2	1153	5.232041e-05	1.61829	4
SYNCRIP	1154	5.232041e-05	1.59231	4
PPIAL4F	1155	5.232041e-05	1.50666	4
SNAPC2	1156	5.232041e-05	1.60322	4
TMEM258	1157	5.232041e-05	1.56757	4
CDK12	1158	5.232041e-05	1.55729	4
GTF2H2C	1159	5.232041e-05	2.52985	3
COG2	1160	5.232041e-05	1.4695	4
SNRPB	1161	5.232041e-05	2.54819	3
WDR7	1162	5.232041e-05	2.52729	3
KANSL2	1163	5.232041e-05	1.73741	4
CKS1B	1164	5.232041e-05	1.55467	4
CHERP	1165	5.232041e-05	1.64751	4
CPSF4	1166	5.232041e-05	2.54863	3
TBCE	1167	5.232041e-05	2.58103	3
SEC22B	1168	5.232041e-05	2.71628	3
XPOT	1169	5.232041e-05	1.44985	4
MATR3	1170	5.232041e-05	1.47137	4
LSM12	1171	5.232041e-05	1.44653	4
RCC1L	1172	5.232041e-05	2.47855	3
TTI2	1173	5.232041e-05	2.87285	3
ANKRD20A3	1174	5.232041e-05	1.53823	4
FOXD4L5	1175	5.232041e-05	1.44395	4
NGDN	1176	5.232041e-05	2.54496	3
RPA3	1177	5.232041e-05	2.56604	3
NUP205	1178	5.232041e-05	2.45328	3
UTP6	1179	5.232041e-05	2.59513	3
PRAMEF6	1180	5.232041e-05	1.55964	4
USP17L11	1181	5.232041e-05	2.45224	3
INTS11	1182	5.232041e-05	2.72215	3
BPTF	1183	5.232041e-05	1.47173	4
SMC3	1184	5.232041e-05	2.44651	3
SAP18	1185	5.232041e-05	2.44216	3
ALG1L2	1186	5.232041e-05	1.58099	4
IK	1187	5.232041e-05	1.66318	4
EXOC1	1188	5.232041e-05	1.44047	4
TMEM199	1189	5.232041e-05	1.44589	4
IGBP1	1190	5.232041e-05	1.68587	4
RBMX	1191	5.232041e-05	1.50143	4
POLR3B	1192	5.232041e-05	2.44418	3
HIST2H3D	1193	5.232041e-05	2.43355	3
COX6B1	1194	5.232041e-05	1.56889	4
E4F1	1195	5.232041e-05	1.52834	4
POT1	1196	5.232041e-05	1.68074	4
SNRNP200	1197	5.232041e-05	2.41782	3
PPP4R3A	1198	5.232041e-05	1.41813	4
NSMCE2	1199	5.232041e-05	1.50403	4
WEE1	1200	5.232041e-05	1.50452	4
GOLGA8K	1201	5.232041e-05	2.66554	3
BNIP1	1202	5.232041e-05	1.58598	4
EXOC4	1203	5.232041e-05	1.58305	4
ADAT3	1204	5.232041e-05	1.47683	4
FTSJ3	1205	5.232041e-05	1.62193	4
BARD1	1206	5.232041e-05	1.5172	4
ISY1	1207	5.232041e-05	2.45644	3
GTF2H4	1208	5.232041e-05	1.4662	4
RRP1	1209	5.232041e-05	2.39148	3
PSMD12	1210	5.232041e-05	1.71947	4
UBTF	1211	5.232041e-05	2.53468	3
UQCRC2	1212	5.232041e-05	1.61529	4
MTCH2	1213	5.232041e-05	1.46032	4
TOMM22	1214	5.232041e-05	2.36816	3
RPL10	1215	5.232041e-05	2.40582	3
ADSS	1216	5.232041e-05	2.42571	3
ANAPC2	1217	5.232041e-05	2.36504	3
MRPL14	1218	5.232041e-05	1.85461	4
YTHDF2	1219	5.232041e-05	1.46	4
