gene	rank	fdr	effect_size	#_active_guide-RNA
TAF4	618	5.291565e-05	1.52356	3
DDX23	619	5.291565e-05	1.53488	3
UTP14A	620	5.291565e-05	1.52947	3
BET1	621	5.291565e-05	1.52245	3
NUP205	622	5.291565e-05	1.51939	3
POLR2H	623	5.291565e-05	1.51957	3
ARMC7	624	5.291565e-05	1.53022	3
LSM6	625	5.291565e-05	1.52624	3
AFG3L2	626	5.291565e-05	1.53501	3
EMC2	627	5.291565e-05	1.53661	3
NOL8	628	5.291565e-05	1.54144	3
RRP9	629	5.291565e-05	1.53781	3
TUBGCP5	630	5.291565e-05	1.54744	3
CNOT1	631	5.291565e-05	1.53183	3
RPL27A	632	5.291565e-05	1.54397	3
C16orf59	633	5.291565e-05	1.57785	3
KIF18A	634	5.291565e-05	1.53396	3
TBC1D10B	635	5.291565e-05	1.58348	3
SNRPA1	636	5.291565e-05	1.60011	3
CDAN1	637	5.291565e-05	1.53578	3
UBE2L3	638	5.291565e-05	1.55838	3
NUBP1	639	5.291565e-05	1.51071	3
RHOA	640	5.291565e-05	1.52276	3
MRPL19	641	5.291565e-05	1.54667	3
NUP160	642	5.291565e-05	1.55846	3
COA5	643	5.291565e-05	1.56029	3
CCT3	644	5.291565e-05	1.55405	3
FAM32A	645	5.291565e-05	1.55713	3
DCTN1	646	5.291565e-05	1.5144	3
RPL31	647	5.291565e-05	1.50743	3
RPP21	648	5.291565e-05	1.57511	3
MVK	649	5.291565e-05	1.53663	3
EXOSC10	650	5.291565e-05	1.50397	3
OST4	651	5.291565e-05	1.51346	3
CCT4	652	5.291565e-05	1.50731	3
ZNHIT3	653	5.291565e-05	1.53134	3
RPS10-NUDT3	654	5.291565e-05	1.51357	3
CCND1	655	5.291565e-05	1.50166	3
MRPL22	656	5.291565e-05	1.60107	3
PIK3R4	657	5.291565e-05	1.5001	3
ADSS	658	5.291565e-05	1.50836	3
MCM3AP	659	5.291565e-05	1.49812	3
SLC7A6OS	660	5.291565e-05	1.51169	3
ORC3	661	5.291565e-05	1.53092	3
KNTC1	662	5.291565e-05	1.54413	3
STX18	663	5.291565e-05	1.5095	3
SEH1L	664	5.291565e-05	2.98129	2
NSMCE1	665	5.291565e-05	1.50743	3
DDX24	666	5.291565e-05	1.49458	3
ATP5J2	667	5.291565e-05	1.51822	3
SNRNP40	668	5.291565e-05	1.51183	3
ZC3H18	669	5.291565e-05	1.52198	3
ACTR6	670	5.291565e-05	1.50381	3
CDSN	671	5.291565e-05	1.53827	3
LAS1L	672	5.291565e-05	1.49439	3
PPP1R11	673	5.291565e-05	1.72435	3
DMAP1	674	5.291565e-05	1.52826	3
URI1	675	5.291565e-05	1.5805	3
NUF2	676	5.291565e-05	1.54284	3
TXN	677	5.291565e-05	1.51075	3
PRPF8	678	5.291565e-05	1.50655	3
TSC1	679	5.291565e-05	1.50084	3
NFYB	680	5.291565e-05	1.49059	3
NOP16	681	5.291565e-05	1.48856	3
MED22	682	5.291565e-05	1.49964	3
CENPC	683	5.291565e-05	1.50381	3
SGK3	684	5.291565e-05	2.5395	2
DNA2	685	5.291565e-05	1.48958	3
VARS	686	5.291565e-05	1.50165	3
SSRP1	687	5.291565e-05	1.48786	3
ELL	688	5.291565e-05	1.49375	3
OSTC	689	5.291565e-05	1.49187	3
RPL28	690	5.291565e-05	1.48947	3
SEC22B	691	5.291565e-05	1.49722	3
TIMM50	692	5.291565e-05	1.51787	3
SRRM2	693	5.291565e-05	1.51868	3
BECN1	694	5.291565e-05	1.49877	3
EIF4A3	695	5.291565e-05	2.48077	2
SKA2	696	5.291565e-05	1.54881	3
FBXO5	697	5.291565e-05	1.50168	3
WDR3	698	5.291565e-05	1.49977	3
BRAT1	699	5.291565e-05	1.48752	3
C22orf29	700	5.291565e-05	1.53708	3
HARS	701	5.291565e-05	1.49055	3
RPN1	702	5.291565e-05	2.48592	2
RPL38	703	5.291565e-05	1.50011	3
FARSA	704	5.291565e-05	1.47948	3
MIS12	705	5.291565e-05	1.49569	3
NAA25	706	5.291565e-05	1.48176	3
PPAN-P2RY11	707	5.291565e-05	1.5387	3
TRAPPC8	708	5.291565e-05	1.48063	3
MRPL13	709	5.291565e-05	1.4906	3
DHX33	710	5.291565e-05	1.47748	3
PET117	711	5.291565e-05	1.51685	3
METAP2	712	5.291565e-05	1.47452	3
ZCRB1	713	5.291565e-05	1.5008	3
MAK16	714	5.291565e-05	1.4849	3
GPKOW	715	5.291565e-05	1.51908	3
MRPS18A	716	5.291565e-05	1.47332	3
RPS8	717	5.291565e-05	1.48866	3
RPL37A	718	5.291565e-05	1.47456	3
PPP4C	719	5.291565e-05	1.53545	3
DDX21	720	5.291565e-05	1.50033	3
RPL36A-HNRNPH2	721	5.291565e-05	2.6475	2
MRPL39	722	5.291565e-05	1.48272	3
PPP1R8	723	5.291565e-05	1.47452	3
DNAJC2	724	5.291565e-05	1.48484	3
PFAS	725	5.291565e-05	1.4751	3
HAUS3	726	5.291565e-05	1.47375	3
DHX8	727	5.291565e-05	1.49209	3
RPL7A	728	5.291565e-05	1.49374	3
LAGE3	729	5.291565e-05	1.5176	3
RPS7	730	5.291565e-05	1.64242	3
HSPE1	731	5.291565e-05	1.49164	3
VMA21	732	5.291565e-05	2.36217	2
CENPI	733	5.291565e-05	2.31549	2
PSMC2	734	5.291565e-05	1.46855	3
PTPMT1	735	5.291565e-05	1.48223	3
DGCR8	736	5.291565e-05	1.46436	3
MRPL23	737	5.291565e-05	1.54355	3
RUVBL1	738	5.291565e-05	2.66453	2
RNF40	739	5.291565e-05	1.46422	3
MRPL58	740	5.291565e-05	1.46441	3
MRPS14	741	5.291565e-05	1.48372	3
COG1	742	5.291565e-05	1.46052	3
CLPB	743	5.291565e-05	1.46425	3
THOC2	744	5.291565e-05	1.45935	3
CDC23	745	5.291565e-05	1.46087	3
HEATR1	746	5.291565e-05	1.47319	3
C18orf21	747	5.291565e-05	2.47744	2
THOC7	748	5.291565e-05	1.45807	3
POMP	749	5.291565e-05	1.46097	3
CDK1	750	5.291565e-05	1.48289	3
CHAF1A	751	5.291565e-05	1.45932	3
USPL1	752	5.291565e-05	1.47737	3
CAD	753	5.291565e-05	2.29439	2
NARS	754	5.291565e-05	1.45485	3
EIF3J	755	5.291565e-05	1.45516	3
SLC38A6	756	5.291565e-05	1.45348	3
RPL5	757	5.291565e-05	1.45534	3
KANSL3	758	5.291565e-05	1.45555	3
SKA3	759	5.291565e-05	1.4648	3
DDX46	760	5.291565e-05	1.50392	3
SLBP	761	5.291565e-05	1.46653	3
RPS18	762	5.291565e-05	2.21516	2
NAF1	763	5.291565e-05	1.4605	3
RPS6	764	5.291565e-05	1.45096	3
SNRPD1	765	5.291565e-05	1.46713	3
LARS2	766	5.291565e-05	1.5078	3
SRF	767	5.291565e-05	1.46766	3
POLR2M	768	5.291565e-05	1.50091	3
KAT5	769	5.291565e-05	1.47553	3
URM1	770	5.291565e-05	1.45431	3
GTF2E1	771	5.291565e-05	1.4471	3
MTERF3	772	5.291565e-05	1.45178	3
PRMT1	773	5.291565e-05	1.46615	3
HNRNPDL	774	5.291565e-05	1.46445	3
NSUN4	775	5.291565e-05	1.49038	3
POP1	776	5.291565e-05	1.68484	3
DDX56	777	5.291565e-05	1.4609	3
FAM98B	778	5.291565e-05	1.45836	3
NUP188	779	5.291565e-05	1.49707	3
MRPS18C	780	5.291565e-05	1.51199	3
EIF2B2	781	5.291565e-05	1.46038	3
PFDN2	782	5.291565e-05	1.46891	3
NXF1	783	5.291565e-05	1.47975	3
SAXO2	784	5.291565e-05	1.46714	3
CENPL	785	5.291565e-05	1.45302	3
CPSF4	786	5.291565e-05	1.5054	3
WDR48	787	5.291565e-05	1.4448	3
TRPT1	788	5.291565e-05	1.45637	3
ATP5O	789	5.291565e-05	1.45598	3
NOL7	790	5.291565e-05	1.44858	3
TIPRL	791	5.291565e-05	1.44194	3
MTHFD1	792	5.291565e-05	1.44335	3
RPS10	793	5.291565e-05	1.44631	3
MRPS10	794	5.291565e-05	1.44612	3
SLC30A9	795	5.291565e-05	1.43723	3
DROSHA	796	5.291565e-05	1.48057	3
PITRM1	797	5.291565e-05	1.43563	3
CDS2	798	5.291565e-05	1.4345	3
NELFCD	799	5.291565e-05	1.44815	3
CPSF1	800	5.291565e-05	1.43605	3
RPS27A	801	5.291565e-05	1.44023	3
CWC15	802	5.291565e-05	1.52436	3
MRPS2	803	5.291565e-05	1.45044	3
ZC3H15	804	5.291565e-05	1.48729	3
EXOC1	805	5.291565e-05	1.43307	3
RRS1	806	5.291565e-05	2.11205	2
ATL2	807	5.291565e-05	1.42898	3
GRWD1	808	5.291565e-05	1.44097	3
CYB5RL	809	5.291565e-05	1.44125	3
TACC3	810	5.291565e-05	1.42687	3
ATP6AP2	811	5.291565e-05	1.42718	3
SENP6	812	5.291565e-05	1.42285	3
RFC1	813	5.291565e-05	1.42566	3
DNAJC21	814	5.291565e-05	1.426	3
HSPA5	815	5.291565e-05	1.42362	3
ECT2	816	5.291565e-05	1.54973	3
HNRNPL	817	5.291565e-05	1.4199	3
LCMT1	818	5.291565e-05	1.42009	3
LIN52	819	5.291565e-05	1.46221	3
ALKBH8	820	5.291565e-05	1.42241	3
SFPQ	821	5.291565e-05	1.42498	3
TBL3	822	5.291565e-05	2.49609	2
MRPL3	823	5.291565e-05	1.41617	3
RPS21	824	5.291565e-05	1.41939	3
YEATS2	825	5.291565e-05	1.42121	3
NUP43	826	5.291565e-05	1.48227	3
BUB1B	827	5.291565e-05	1.41552	3
MDM4	828	5.291565e-05	1.52669	3
GLMN	829	5.291565e-05	1.42333	3
C14orf166	830	5.291565e-05	1.41887	3
POLG2	831	5.291565e-05	1.41236	3
ESF1	832	5.291565e-05	1.43865	3
PMF1	833	5.291565e-05	1.41217	3
NOL10	834	5.291565e-05	2.08882	2
SPATA5	835	5.291565e-05	1.48107	3
CCDC84	836	5.291565e-05	1.4092	3
PSMD14	837	5.291565e-05	2.04855	2
CCT6B	838	5.291565e-05	1.42399	3
WDR74	839	5.291565e-05	1.40937	3
CUL2	840	5.291565e-05	2.0485	2
POLR3A	841	5.291565e-05	1.49653	3
ORAOV1	842	5.291565e-05	2.04266	2
UBE2D3	843	5.291565e-05	1.40797	3
GTF2E2	844	5.291565e-05	1.41192	3
RPLP0	845	5.291565e-05	1.41666	3
RPL23	846	5.291565e-05	1.49044	3
GTF2F2	847	5.291565e-05	1.4073	3
EXOC7	848	5.291565e-05	1.41556	3
CEP85	849	5.291565e-05	2.06752	2
SKA1	850	5.291565e-05	1.4068	3
SMC5	851	5.291565e-05	1.41271	3
CHMP4B	852	5.291565e-05	2.10639	2
RTF1	853	5.291565e-05	1.40605	3
WEE1	854	5.291565e-05	1.40063	3
NRF1	855	5.291565e-05	1.40732	3
PSMD2	856	5.291565e-05	1.40145	3
CENPK	857	5.291565e-05	1.39808	3
RAD51D	858	5.291565e-05	1.53896	3
COPS4	859	5.291565e-05	1.40243	3
ATAD5	860	5.291565e-05	1.40906	3
INTS2	861	5.291565e-05	1.43165	3
CCDC59	862	5.291565e-05	1.39628	3
MAPK11	863	5.291565e-05	2.01417	2
C12orf60	864	5.291565e-05	1.40156	3
SPC24	865	5.291565e-05	1.40072	3
UBA52	866	5.291565e-05	1.4782	3
TKFC	867	5.291565e-05	1.39884	3
RRP1	868	5.291565e-05	2.03814	2
NSA2	869	5.291565e-05	1.39256	3
MAX	870	5.291565e-05	1.39391	3
FXN	871	5.291565e-05	1.40447	3
EXOSC7	872	5.291565e-05	1.41207	3
ACO2	873	5.291565e-05	2.09414	2
RABGGTA	874	5.291565e-05	2.04413	2
FAXC	875	5.291565e-05	1.40216	3
TEFM	876	5.291565e-05	1.38474	3
RPS24	877	5.291565e-05	2.06039	2
NOP14	878	5.291565e-05	1.58226	3
CHEK2	879	5.291565e-05	1.38173	3
ESPL1	880	5.291565e-05	2.32751	2
DDX51	881	5.291565e-05	1.38624	3
PWP1	882	5.291565e-05	1.39176	3
LSM4	883	5.291565e-05	1.40292	3
PSMD8	884	5.291565e-05	1.39196	3
C10orf111	885	5.291565e-05	1.42999	3
FH	886	5.291565e-05	1.37899	3
PFDN4	887	5.291565e-05	1.41616	3
YAE1D1	888	5.291565e-05	1.3934	3
CSNK2A1	889	5.291565e-05	1.38331	3
SRFBP1	890	5.291565e-05	1.38349	3
CRCP	891	5.291565e-05	1.9597	2
COG3	892	5.291565e-05	1.3749	3
NCAPD2	893	5.291565e-05	1.38372	3
RBBP5	894	5.291565e-05	1.38392	3
MCM6	895	5.291565e-05	1.37409	3
BLM	896	5.291565e-05	1.37819	3
COG6	897	5.291565e-05	1.4062	3
PSMC1	898	5.291565e-05	1.95591	2
NAA15	899	5.291565e-05	1.37038	3
HCCS	900	5.291565e-05	1.37404	3
PNISR	901	5.291565e-05	1.39743	3
INTS1	902	5.291565e-05	2.0567	2
MYCBP2	903	5.291565e-05	1.45497	3
NDC80	904	5.291565e-05	1.38048	3
PRPF38B	905	5.291565e-05	1.36868	3
MAD1L1	906	5.291565e-05	1.39551	3
ATP6V0C	907	5.291565e-05	1.39306	3
SMC4	908	5.291565e-05	1.3692	3
UBL5	909	5.291565e-05	1.40136	3
TAF1	910	5.291565e-05	1.37585	3
POLR3H	911	5.291565e-05	1.36962	3
MRPL35	912	5.291565e-05	1.37322	3
NPC1	913	5.291565e-05	1.39402	3
BRCA2	914	5.291565e-05	1.94222	2
NUP133	915	5.291565e-05	1.3745	3
RBMX	916	5.291565e-05	2.00567	2
CDC40	917	5.291565e-05	1.53509	3
BRK1	918	5.291565e-05	1.37395	3
ZNRF1	919	5.291565e-05	1.68783	3
TERF1	920	5.291565e-05	1.36143	3
COA7	921	5.291565e-05	1.35875	3
ILK	922	5.291565e-05	1.38397	3
KNL1	923	5.291565e-05	2.14636	2
FAM122A	924	5.291565e-05	1.35791	3
BUD23	925	5.291565e-05	1.35823	3
UBE3D	926	5.291565e-05	1.37726	3
COPS6	927	5.291565e-05	1.35688	3
CEP350	928	5.291565e-05	1.35588	3
UQCC1	929	5.291565e-05	1.91671	2
RPL18	930	5.291565e-05	1.38376	3
XRCC6	931	5.291565e-05	1.39799	3
CLASRP	932	5.291565e-05	1.51111	3
COPB1	933	5.291565e-05	1.35801	3
METTL25	934	5.291565e-05	1.39719	3
GFM2	935	5.291565e-05	1.9375	2
CHMP2A	936	5.291565e-05	1.35767	3
POLR2A	937	5.291565e-05	1.35249	3
DHX29	938	5.291565e-05	1.35058	3
TUBG1	939	5.291565e-05	1.35582	3
DCPS	940	5.291565e-05	1.3724	3
AATF	941	5.291565e-05	2.05399	2
AAGAB	942	5.291565e-05	1.35202	3
MRPS23	943	5.291565e-05	1.3454	3
PSMD6	944	5.291565e-05	1.3461	3
RPS27	945	5.291565e-05	1.89572	2
NDUFB1	946	5.291565e-05	1.34351	3
METTL3	947	5.291565e-05	1.34772	3
BRF1	948	5.291565e-05	1.34328	3
PDCD5	949	5.291565e-05	1.93809	2
INTS4	950	5.291565e-05	1.90461	2
CTU1	951	5.291565e-05	1.40186	3
SMYD4	952	5.291565e-05	1.92292	2
TARDBP	953	5.291565e-05	1.34097	3
ARIH1	954	5.291565e-05	1.4	3
CFAP57	955	5.291565e-05	1.47084	3
FLCN	956	5.291565e-05	1.34193	3
YARS	957	5.291565e-05	1.42973	3
RBM25	958	5.291565e-05	1.44076	3
TOP1	959	5.291565e-05	1.33781	3
SF3B3	960	5.291565e-05	1.36741	3
NOL9	961	5.291565e-05	1.90762	2
CAGE1	962	5.291565e-05	1.34532	3
CWF19L2	963	5.291565e-05	1.33508	3
ALG14	964	5.291565e-05	1.35	3
MRPL27	965	5.291565e-05	1.33414	3
LIN9	966	5.291565e-05	1.34183	3
UFD1	967	5.291565e-05	1.35275	3
RPAIN	968	5.291565e-05	1.33072	3
TELO2	969	5.291565e-05	1.88056	2
CCDC137	970	5.291565e-05	2.20964	2
PSMA1	971	5.291565e-05	1.72619	3
ZMAT5	972	5.291565e-05	1.97491	2
CFDP1	973	5.291565e-05	1.9856	2
HAUS5	974	5.291565e-05	1.98086	2
SF3B4	975	5.291565e-05	2.2033	2
DNM2	976	5.291565e-05	1.86843	2
SDHAF4	977	5.291565e-05	1.32721	3
LENG1	978	5.291565e-05	1.33618	3
RACGAP1	979	5.291565e-05	1.32601	3
LAMTOR1	980	5.291565e-05	1.34649	3
ANKRA2	981	5.291565e-05	1.32688	3
PSMD3	982	5.291565e-05	1.38522	3
OXA1L	983	5.291565e-05	1.32866	3
PARN	984	5.291565e-05	1.32598	3
CNOT3	985	5.291565e-05	1.45713	3
TUBGCP4	986	5.291565e-05	1.93723	2
NDUFA1	987	5.291565e-05	1.32957	3
MRPL34	988	5.291565e-05	1.3454	3
GTF2A2	989	5.291565e-05	1.32213	3
MCM3	990	5.291565e-05	1.89549	2
CTPS1	991	5.291565e-05	1.41847	3
ARPC2	992	5.291565e-05	1.32477	3
INCENP	993	5.291565e-05	1.38079	3
COX10	994	5.291565e-05	1.85065	2
CDK12	995	5.291565e-05	1.31913	3
POLR2E	996	5.291565e-05	1.84918	2
CASC3	997	5.291565e-05	1.32083	3
DNAAF2	998	5.291565e-05	1.57218	3
TIPIN	999	5.291565e-05	1.87877	2
SNIP1	1000	5.291565e-05	1.31698	3
DCAF13	1001	5.291565e-05	1.84614	2
DHRS1	1002	5.291565e-05	1.31823	3
CSTF1	1003	5.291565e-05	1.85451	2
GPATCH1	1004	5.291565e-05	1.31281	3
AP2M1	1005	5.291565e-05	1.31627	3
MATR3	1006	5.291565e-05	1.58972	3
ACTR10	1007	5.291565e-05	1.83077	2
GPALPP1	1008	5.291565e-05	1.30816	3
RPRD1B	1009	5.291565e-05	1.38312	3
EXOSC3	1010	5.291565e-05	1.31258	3
CCDC28B	1011	5.291565e-05	1.31844	3
POLD3	1012	5.291565e-05	1.48638	3
BYSL	1013	5.291565e-05	1.30398	3
NGDN	1014	5.291565e-05	1.95544	2
PDCD7	1015	5.291565e-05	2.41967	2
FAM96B	1016	5.291565e-05	1.33187	3
CCNF	1017	5.291565e-05	1.35734	3
EARS2	1018	5.291565e-05	1.30454	3
UMAD1	1019	5.291565e-05	1.29768	3
CHTF18	1020	5.291565e-05	1.33474	3
ZRSR2	1021	5.291565e-05	1.30153	3
PDRG1	1022	5.291565e-05	1.30562	3
ATP5C1	1023	5.291565e-05	1.32399	3
TMEM258	1024	5.291565e-05	1.93827	2
XRN2	1025	5.291565e-05	1.30569	3
PXMP2	1026	5.291565e-05	1.98638	2
CARM1	1027	5.291565e-05	1.80303	2
AGPAT2	1028	5.291565e-05	1.30468	3
EIF2B1	1029	5.291565e-05	1.2911	3
DIEXF	1030	5.291565e-05	1.40608	3
EIF4A2	1031	5.291565e-05	1.36416	3
RXRB	1032	5.291565e-05	1.79882	2
NSL1	1033	5.291565e-05	1.29759	3
CHD4	1034	5.291565e-05	1.42542	3
COASY	1035	8.471968e-04	1.40322	3
OGDH	1036	8.471968e-04	1.28746	3
PGAM1	1037	8.471968e-04	1.29239	3
BLOC1S2	1038	8.471968e-04	1.3918	3
TEAD1	1039	8.471968e-04	1.29878	3
TAF1D	1040	8.471968e-04	1.30597	3
XRCC3	1041	8.471968e-04	1.85436	2
CAPZB	1042	8.471968e-04	1.29864	3
PGM3	1043	8.471968e-04	1.28776	3
TOP2A	1044	8.471968e-04	1.82145	2
AURKA	1045	8.471968e-04	1.2798	3
POLD2	1046	8.471968e-04	2.07059	2
MED31	1047	8.471968e-04	1.3118	3
DICER1	1048	8.471968e-04	1.2797	3
RPS15	1049	8.471968e-04	1.32501	3
PFDN1	1050	8.471968e-04	1.89837	2
MRPL43	1051	8.471968e-04	1.2819	3
C15orf52	1052	8.471968e-04	2.02204	2
EXOSC6	1053	8.471968e-04	1.27922	3
PHF5A	1054	8.471968e-04	1.84748	2
POLR2L	1055	8.471968e-04	1.27589	3
MRPL10	1056	8.471968e-04	1.78625	2
WDR61	1057	8.471968e-04	1.29048	3
VAC14	1058	8.471968e-04	1.35578	3
SKIV2L2	1059	8.471968e-04	1.27898	3
LENG8	1060	8.471968e-04	1.28982	3
KIF14	1061	8.471968e-04	1.41426	3
PAK1IP1	1062	8.471968e-04	1.77129	2
SNRPD2	1063	8.471968e-04	1.79558	2
MCM10	1064	8.471968e-04	1.26719	3
NHP2	1065	8.471968e-04	1.27303	3
DNAJC17	1066	8.471968e-04	1.29709	3
GMPS	1067	8.471968e-04	1.26487	3
XRCC5	1068	8.471968e-04	1.26455	3
VHL	1069	8.471968e-04	1.78056	2
INPP1	1070	8.471968e-04	1.84058	2
LSM5	1071	8.471968e-04	1.81168	2
HES4	1072	8.471968e-04	1.80212	2
PNO1	1073	8.471968e-04	1.75355	2
CDC6	1074	8.471968e-04	1.75889	2
VPS39	1075	8.471968e-04	1.27951	3
NUP93	1076	8.471968e-04	1.85791	2
COX19	1077	8.471968e-04	1.26317	3
UTP23	1078	8.471968e-04	1.26022	3
HAUS4	1079	8.471968e-04	1.75584	2
MRPL49	1080	8.471968e-04	1.26298	3
ELAC2	1081	8.471968e-04	1.25513	3
FUBP1	1082	8.471968e-04	1.25457	3
ETF1	1083	8.471968e-04	1.25638	3
DHX30	1084	8.471968e-04	1.25439	3
ORC1	1085	8.471968e-04	1.25347	3
TGS1	1086	8.471968e-04	1.25308	3
XPC	1087	8.471968e-04	1.25253	3
SPCS2	1088	8.471968e-04	1.74461	2
SLC35B1	1089	8.471968e-04	1.25311	3
KPNB1	1090	8.471968e-04	1.38044	3
ZMAT2	1091	8.471968e-04	1.25822	3
CENPN	1092	8.471968e-04	1.25739	3
CDK7	1093	8.471968e-04	1.66562	3
HUS1	1094	8.471968e-04	1.24605	3
PPA2	1095	8.471968e-04	1.28825	3
PLCB4	1096	8.471968e-04	1.74163	2
SF3B2	1097	8.471968e-04	1.25884	3
PI4KB	1098	8.471968e-04	1.33037	3
PHB	1099	8.471968e-04	1.25235	3
GOSR2	1100	8.471968e-04	1.24419	3
NUP54	1101	8.471968e-04	1.24456	3
C1QBP	1102	8.471968e-04	1.24422	3
TBCE	1103	8.471968e-04	1.4242	3
RPS19	1104	8.471968e-04	1.79	2
ATRIP	1105	8.471968e-04	1.24189	3
DNAJC8	1106	8.471968e-04	1.24261	3
SOCS4	1107	8.471968e-04	1.24026	3
EIF3H	1108	8.471968e-04	1.2466	3
MED29	1109	8.471968e-04	1.78073	2
GIPC1	1110	8.471968e-04	1.25804	3
PAF1	1111	8.471968e-04	1.24386	3
MMP11	1112	8.471968e-04	1.29898	3
CEP135	1113	8.471968e-04	1.30082	3
B3GLCT	1114	8.471968e-04	1.23588	3
CEP152	1115	8.471968e-04	1.31703	3
PDCL	1116	8.471968e-04	1.23746	3
TCERG1	1117	8.471968e-04	1.26937	3
ZNHIT1	1118	8.471968e-04	1.25882	3
SNRPB	1119	8.471968e-04	1.23792	3
EIF2S2	1120	8.471968e-04	1.24807	3
HGS	1121	8.471968e-04	1.23372	3
PSMD12	1122	8.471968e-04	1.41542	3
EIF5AL1	1123	8.471968e-04	1.30698	3
MRPL32	1124	8.471968e-04	1.2308	3
SETD1B	1125	8.471968e-04	1.23573	3
CENPM	1126	8.471968e-04	1.83166	2
RPL17	1127	8.471968e-04	1.27021	3
EIF3C	1128	8.471968e-04	1.23251	3
ATMIN	1129	8.471968e-04	1.39257	3
DDX55	1130	8.471968e-04	1.23353	3
SUZ12	1131	8.471968e-04	1.45472	3
WDR46	1132	8.471968e-04	1.83351	2
VPS13D	1133	8.471968e-04	1.22876	3
DDX54	1134	8.471968e-04	1.76125	2
SLC39A10	1135	8.471968e-04	1.23038	3
CNOT10	1136	8.471968e-04	1.23044	3
GEMIN4	1137	8.471968e-04	1.28459	3
HAX1	1138	8.471968e-04	1.23355	3
MFSD6	1139	8.471968e-04	1.38337	3
MRPL42	1140	8.471968e-04	1.39548	3
CCP110	1141	8.471968e-04	1.22381	3
C12orf45	1142	8.471968e-04	1.22359	3
FEN1	1143	8.471968e-04	1.30534	3
RHBDL3	1144	8.471968e-04	1.2406	3
PRKRA	1145	8.471968e-04	1.22171	3
CPSF3	1146	8.471968e-04	1.96169	2
LSM10	1147	8.471968e-04	1.59736	3
MCEE	1148	8.471968e-04	1.23319	3
RPL14	1149	8.471968e-04	1.79959	2
GCN1	1150	8.471968e-04	1.22376	3
ELOF1	1151	8.471968e-04	1.22123	3
SDHAF1	1152	8.471968e-04	1.21696	3
ATP6V1H	1153	8.471968e-04	1.22177	3
MRPS24	1154	8.471968e-04	1.23394	3
RPS12	1155	8.471968e-04	1.23936	3
TRAIP	1156	8.471968e-04	1.22946	3
CD3EAP	1157	8.471968e-04	1.29079	3
TERF2	1158	8.471968e-04	1.41694	3
LEO1	1159	8.471968e-04	1.22263	3
EXOSC5	1160	8.471968e-04	1.21302	3
DYNC1H1	1161	8.471968e-04	1.21833	3
RTCB	1162	8.471968e-04	1.80344	2
STX5	1163	8.471968e-04	1.72132	2
RPL36A	1164	8.471968e-04	1.37189	3
NBN	1165	8.471968e-04	1.21689	3
PTTG1	1166	8.471968e-04	1.20518	3
SDE2	1167	8.471968e-04	1.70838	2
TUBGCP2	1168	8.471968e-04	1.52121	3
FAM204A	1169	8.471968e-04	1.2093	3
MRPL53	1170	8.471968e-04	1.20213	3
ING3	1171	8.471968e-04	1.24338	3
CTDP1	1172	8.471968e-04	1.80825	2
MMS19	1173	8.471968e-04	1.35153	3
CRK	1174	8.471968e-04	1.2855	3
MRPS34	1175	8.471968e-04	1.29914	3
NRDE2	1176	8.471968e-04	1.20195	3
RPL8	1177	8.471968e-04	1.28127	3
PAXBP1	1178	8.471968e-04	1.27547	3
LOC100129697	1179	8.471968e-04	1.67423	2
MYBBP1A	1180	8.471968e-04	1.20139	3
CHMP3	1181	8.471968e-04	1.20268	3
BCS1L	1182	8.471968e-04	1.24757	3
NIP7	1183	8.471968e-04	1.19764	3
PPP2CA	1184	8.471968e-04	1.40415	3
PMVK	1185	8.471968e-04	1.2408	3
RPL17-C18orf32	1186	8.471968e-04	1.25064	3
HNRNPU	1187	8.471968e-04	1.25848	3
NUBP2	1188	8.471968e-04	1.23882	3
TSG101	1189	8.471968e-04	1.19334	3
ARPC3	1190	8.471968e-04	1.33937	3
RPL3	1191	8.471968e-04	1.8532	2
PDPK1	1192	8.471968e-04	1.79923	2
SETD1A	1193	8.471968e-04	1.19403	3
ZNF236	1194	8.471968e-04	1.68632	2
NOB1	1195	8.471968e-04	1.4386	3
DDX10	1196	8.471968e-04	1.79051	2
USE1	1197	8.471968e-04	1.32729	3
SARNP	1198	8.471968e-04	1.18943	3
POC1B	1199	8.471968e-04	1.20948	3
MCPH1	1200	8.471968e-04	1.18968	3
KAT14	1201	8.471968e-04	1.37717	3
PPP2R2A	1202	8.471968e-04	1.82208	2
ENO1	1203	8.471968e-04	1.19866	3
ABCA1	1204	8.471968e-04	1.66574	2
ATP5A1	1205	8.471968e-04	1.19106	3
CCT8	1206	8.471968e-04	1.89942	2
MED7	1207	8.471968e-04	1.66333	2
TOMM20	1208	8.471968e-04	1.73015	2
FAU	1209	8.471968e-04	1.33066	3
RAD9A	1210	8.471968e-04	1.20227	3
SURF4	1211	8.471968e-04	1.19734	3
C5orf22	1212	8.471968e-04	1.19554	3
MAD2L2	1213	8.471968e-04	1.18347	3
DDX59	1214	8.471968e-04	1.21807	3
SPSB3	1215	8.471968e-04	1.20865	3
RPL36	1216	8.471968e-04	1.22195	3
PPP6C	1217	8.471968e-04	1.64947	2
PRPF38A	1218	8.471968e-04	1.19616	3
RPL10	1219	8.471968e-04	1.29632	3
RPL23A	1220	8.471968e-04	1.65017	2
MCM7	1221	8.471968e-04	1.2331	3
RPS23	1222	8.471968e-04	1.18768	3
