sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KRT25-7	KRT25	5084.3/4915.7/5087.9	5714.3/6170.7/6032.1	5084.3	6032.1	0.24655	14220	24354	6.073	1	6.2781e-10	1.2556e-09	2.0556e-09	True
RXFP2-7	RXFP2	2649.7/2586.8/2876.8	3304.2/3340.7/2598.3	2649.7	3304.2	0.31835	27751	11721	6.0452	1	7.4592e-10	1.4918e-09	2.4382e-09	True
KRT9-10	KRT9	3872.1/4089/3821.9	4724.2/4431.8/4681.3	3872.1	4681.3	0.27371	24770	17937	6.0416	1	7.6307e-10	1.5261e-09	2.49e-09	True
DMRTB1-5	DMRTB1	867.17/941.67/863.13	1250.4/1216.7/927.3	867.17	1216.7	0.48811	2782.8	3360.8	6.0292	1	8.2363e-10	1.6473e-09	2.6831e-09	True
TAAR1-5	TAAR1	5099.2/5221.2/5132.4	6212.8/5983.8/6075.7	5132.4	6075.7	0.24338	4497.9	24613	6.0128	1	9.1162e-10	1.8232e-09	2.9647e-09	True
TAAR8-3	TAAR8	2630.3/2685.8/2635.8	3367.8/3283.6/3181.3	2635.8	3283.6	0.31695	1265.5	11652	6.0017	1	9.7645e-10	1.9529e-09	3.1702e-09	True
TAAR1-10	TAAR1	1568.3/1524.6/1521.8	2016.4/1619.5/1999.2	1524.6	1999.2	0.39077	959.95	6312.4	5.9736	1	1.1602e-09	2.3203e-09	3.7603e-09	True
TPH2-7	TPH2	4240.3/4238.4/4282.1	5452.9/5072.4/4879.8	4240.3	5072.4	0.25842	872.34	19862	5.9036	1	1.7781e-09	3.5562e-09	5.7534e-09	True
RPS24-13	RPS24	3464.1/3593.8/3394.2	2721.9/3298.2/2678.6	3464.1	2721.9	-0.34774	10859	15830	5.8988	1.8313e-09	1	3.6625e-09	5.9154e-09	False
KRT77-6	KRT77	4568.7/4853.1/4782.8	6048.3/5316.3/5668.3	4782.8	5668.3	0.24502	25395	22738	5.8724	1	2.1473e-09	4.2946e-09	6.9247e-09	True
ABCG8-1	ABCG8	4153.2/4239.4/4174.4	5027/4989.3/4898.2	4174.4	4989.3	0.25721	2335.1	19516	5.8331	1	2.7199e-09	5.4398e-09	8.7565e-09	True
OR12D2-4	OR12D2	4751.4/4812/4802.5	5954.5/5592.5/5683.2	4802.5	5683.2	0.24286	1353	22843	5.8269	1	2.8236e-09	5.6473e-09	9.0753e-09	True
COPB1-9	COPB1	6751.9/6536.5/6316.4	7781.2/7526.5/7579.1	6536.5	7579.1	0.21347	47411	32302	5.8008	1	3.3004e-09	6.6007e-09	1.059e-08	True
RPS9-5	RPS9	4581.6/4586.9/4236.6	5714.3/5210.4/5434.1	4581.6	5434.1	0.24614	59528	21666	5.7916	1	3.4861e-09	6.9722e-09	1.1167e-08	True
LUZP4-7	LUZP4	1061.9/1125.7/1147.5	1093/1568.6/1512.6	1125.7	1512.6	0.42588	2271.4	4497.3	5.7694	1	3.9787e-09	7.9575e-09	1.2724e-08	True
NPHS2-1	NPHS2	1484.9/1542.4/1535.7	1991.2/1948.6/2058.9	1535.7	1991.2	0.37458	1312.6	6363.6	5.7107	1	5.6251e-09	1.125e-08	1.7959e-08	True
TAAR8-10	TAAR8	4731.9/5131.5/4943.7	5820.2/6496.7/5733.7	4943.7	5820.2	0.23543	40071	23599	5.7057	1	5.7927e-09	1.1585e-08	1.8463e-08	True
NUP133-10	NUP133	3733/3586.4/3344.9	2883.4/2682.6/2858.8	3586.4	2858.8	-0.32701	39914	16458	5.6713	7.0873e-09	1	1.4175e-08	2.2553e-08	False
TRIM42-6	TRIM42	3545.7/3317.3/3491	4206.5/5116/4194.7	3491	4206.5	0.26889	16580	15968	5.6618	1	7.4896e-09	1.4979e-08	2.3793e-08	True
PSMB3-8	PSMB3	2369.7/2532.6/2363.2	2842/2945.2/3277.7	2369.7	2945.2	0.31357	13296	10342	5.6596	1	7.5843e-09	1.5169e-08	2.4054e-08	True
TGM6-6	TGM6	3629.1/3534/4023.3	4573.8/4278.2/4358.8	3629.1	4358.8	0.26423	82210	16679	5.6498	1	8.0325e-09	1.6065e-08	2.5434e-08	True
PLA2G2E-5	PLA2G2E	4539.9/4646.7/4486.5	5362/5491.8/5318.2	4539.9	5362	0.24007	7126.4	21445	5.6142	1	9.8761e-09	1.9752e-08	3.122e-08	True
CRYGB-2	CRYGB	3299/3067/2960.7	3722/3767.4/3576.1	3067	3722	0.27921	32559	13809	5.5747	1	1.2396e-08	2.4792e-08	3.9122e-08	True
RXFP2-5	RXFP2	7684.9/7646.4/7404.7	8828.8/8732.8/8470.8	7646.4	8732.8	0.19165	29937	38533	5.5348	1	1.5576e-08	3.1153e-08	4.9078e-08	True
CYP7A1-2	CYP7A1	5576.8/5934/5726.9	6399.5/6649.3/6820.5	5726.9	6649.3	0.21542	32710	27839	5.5285	1	1.6151e-08	3.2301e-08	5.0804e-08	True
NUP98-11	NUP98	4359.1/4414.1/3976.9	3340.6/3592/3568.1	4359.1	3568.1	-0.2888	74530	20488	5.5262	1.6362e-08	1	3.2724e-08	5.1385e-08	False
MAGEB3-1	MAGEB3	2524.5/2487.8/2390.9	3065/2504/3335.1	2487.8	3065	0.30095	5368.5	10921	5.5241	1	1.6562e-08	3.3125e-08	5.193e-08	True
DEFB129-1	DEFB129	4095.7/4106.7/4043.1	5810.1/4853.3/4679	4095.7	4853.3	0.24482	1443.5	19103	5.4818	1	2.1056e-08	4.2111e-08	6.5911e-08	True
KRT74-2	KRT74	6124/6515.1/6159.4	6853.7/7196.4/7107.4	6159.4	7107.4	0.2065	63868	30214	5.4539	1	2.4642e-08	4.9284e-08	7.7011e-08	True
VN1R2-5	VN1R2	3211.8/3095/3246.1	3942.1/3868.1/3732.2	3211.8	3868.1	0.26818	7411	14542	5.4426	1	2.6257e-08	5.2514e-08	8.1925e-08	True
RPS27-4	RPS27	6800.1/6723.4/7173.6	5767.8/6087.7/5801.4	6800.1	5801.4	-0.22913	72703	33770	5.4348	2.7428e-08	1	5.4857e-08	8.5441e-08	False
TPH2-6	TPH2	2642.3/2483.1/2699	3226.5/3263.9/3099.8	2642.3	3226.5	0.28807	14285	11684	5.4045	1	3.2501e-08	6.5001e-08	1.0108e-07	True
OR12D2-5	OR12D2	6738/6739.3/6543.6	7856.9/7723.8/7379.4	6738	7723.8	0.19696	18897	33423	5.3921	1	3.4813e-08	6.9626e-08	1.081e-07	True
TAS2R13-7	TAS2R13	5130.7/5194.1/5356.5	6002.9/6036.8/6102.1	5194.1	6036.8	0.21687	15201	24946	5.3354	1	4.7678e-08	9.5357e-08	1.478e-07	True
TAS2R9-8	TAS2R9	3664.4/3650.8/3566.1	4452.7/3896.1/4341.6	3650.8	4341.6	0.24993	3682.6	16790	5.3307	1	4.8904e-08	9.7808e-08	1.5136e-07	True
NUP54-10	NUP54	2133.2/2169.2/2064	1625.9/1691.1/1589.5	2133.2	1625.9	-0.39156	3040.5	9192.7	5.2909	6.0869e-08	1	1.2174e-07	1.8809e-07	False
RPL27-3	RPL27	2997.5/3147.3/3003.2	3788.7/3613.8/3571.5	3003.2	3613.8	0.26694	10402	13487	5.2577	1	7.2941e-08	1.4588e-07	2.2503e-07	True
IL22-6	IL22	2471.7/2409.3/2448.2	3007.5/2990.9/2832.4	2448.2	2990.9	0.28877	1032.2	10726	5.2403	1	8.0178e-08	1.6036e-07	2.4696e-07	True
RPTN-7	RPTN	4611.3/4646.7/4562.5	5431.7/5383.8/5345.8	4611.3	5383.8	0.2234	1815.2	21824	5.229	1	8.5211e-08	1.7042e-07	2.6204e-07	True
TAS2R9-5	TAS2R9	3519.7/3564.9/3581.9	4645.5/3983.3/4231.4	3564.9	4231.4	0.24722	1165	16347	5.213	1	9.2916e-08	1.8583e-07	2.8528e-07	True
LUZP4-4	LUZP4	5034.2/4984.8/5094.8	5836.4/5842.7/6157.2	5034.2	5842.7	0.21481	3054.9	24085	5.2091	1	9.4873e-08	1.8975e-07	2.9082e-07	True
OR9Q2-3	OR9Q2	5126.1/5263.2/4941.8	5955.5/5941.3/5772.7	5126.1	5941.3	0.21289	26394	24579	5.1999	1	9.97e-08	1.994e-07	3.0513e-07	True
CRYGB-7	CRYGB	6102.7/5895.7/6234.5	7384.5/6498.8/7000.7	6102.7	7000.7	0.19802	30106	29901	5.1932	1	1.0333e-07	2.0667e-07	3.1575e-07	True
OC90-3	OC90	3350/3343.5/3325.1	3644.3/3977.1/4178.6	3343.5	3977.1	0.25031	189.66	15213	5.1374	1	1.393e-07	2.786e-07	4.2497e-07	True
RPTN-3	RPTN	4758.8/4882.1/5059.3	5519.5/6545.5/5664.8	4882.1	5664.8	0.21449	23299	23269	5.1312	1	1.4391e-07	2.8783e-07	4.3836e-07	True
POU4F2-6	POU4F2	2902.9/2903.5/2876.8	3483.9/3740.4/3249	2902.9	3483.9	0.26309	342.8	12984	5.0983	1	1.7138e-07	3.4276e-07	5.2119e-07	True
NPSR1-5	NPSR1	4315.5/4654.1/4419.3	5279.3/4907.3/5149.5	4419.3	5149.5	0.22056	32963	20806	5.0621	1	2.0728e-07	4.1456e-07	6.2938e-07	True
FCRL4-5	FCRL4	4125.3/4100.2/4043.1	4645.5/4933.2/4798.3	4100.2	4798.3	0.2268	1946.6	19127	5.0482	1	2.2299e-07	4.4598e-07	6.7601e-07	True
RPS24-9	RPS24	3913.9/3933.9/3996.7	4788.8/4612.5/4479.3	3933.9	4612.5	0.22953	2170.5	18258	5.0219	1	2.5578e-07	5.1157e-07	7.742e-07	True
CABP5-2	CABP5	1686.1/1590.9/1599.8	1936.7/2007.8/2187.4	1599.8	2007.8	0.32747	3761	6661.9	4.9977	1	2.9004e-07	5.8008e-07	8.765e-07	True
TAS2R13-5	TAS2R13	2282.5/2484/2387.9	2901.5/2751.1/2897.8	2387.9	2897.8	0.27911	10177	10431	4.9926	1	2.9793e-07	5.9586e-07	8.9893e-07	True
KRT25-1	KRT25	3332.4/3274.3/3219.4	3853.2/3881.6/3935.3	3274.3	3881.6	0.24538	3189.5	14860	4.9815	1	3.154e-07	6.3079e-07	9.5014e-07	True
KRT77-1	KRT77	5421/5591.1/5567.9	6385.4/6502.9/6325.9	5567.9	6385.4	0.19762	11057	26972	4.978	1	3.2125e-07	6.425e-07	9.6626e-07	True
DEFB129-9	DEFB129	4415.6/4426.2/4526	5144.1/4755.7/5314.8	4426.2	5144.1	0.21679	5034.6	20843	4.9723	1	3.3083e-07	6.6167e-07	9.9354e-07	True
MAGEB3-7	MAGEB3	3893.5/3946/4039.1	4654.6/4340.5/4618.2	3946	4618.2	0.22686	5714.6	18322	4.9656	1	3.4248e-07	6.8496e-07	1.0269e-06	True
LHX5-8	LHX5	6031.3/6187.2/5845.4	6883/6994/6286.8	6031.3	6883	0.19054	29429	29508	4.9581	1	3.5587e-07	7.1174e-07	1.0654e-06	True
DEFB129-6	DEFB129	1677.8/1800.2/1903	2349.5/2113.7/2228.7	1800.2	2228.7	0.30793	12781	7602	4.9152	1	4.435e-07	8.8699e-07	1.3257e-06	True
LHX5-9	LHX5	3805.4/3654.6/3639.2	4887.7/4291.7/4051.2	3654.6	4291.7	0.23178	11489	16810	4.914	1	4.461e-07	8.922e-07	1.3314e-06	True
NPHS2-9	NPHS2	5031.5/5110/4983.2	5793/5214.6/5857.6	5031.5	5793	0.20329	4249.9	24070	4.9085	1	4.5885e-07	9.177e-07	1.3673e-06	True
PSMB2-8	PSMB2	3417.7/3467.7/3448.6	4063.2/4257.4/3669	3448.6	4063.2	0.23655	660.35	15750	4.8973	1	4.8592e-07	9.7185e-07	1.4457e-06	True
KRT25-10	KRT25	5037.9/5011/5042.5	5690/5797/6344.2	5037.9	5797	0.20243	373.21	24105	4.8889	1	5.0712e-07	1.0142e-06	1.5065e-06	True
COPZ1-15	COPZ1	3989.9/3991.8/3917.7	3378.9/3325.2/3097.5	3989.9	3325.2	-0.26286	2613.3	18550	4.8807	5.2845e-07	1	1.0569e-06	1.5674e-06	False
POU4F2-10	POU4F2	3158/3325.7/3309.3	3906.7/3980.2/3673.6	3309.3	3906.7	0.23936	11584	15039	4.8717	1	5.5332e-07	1.1066e-06	1.6387e-06	True
OC90-5	OC90	1705.6/1753.5/1575.2	2117.4/1760.7/2326.3	1705.6	2117.4	0.31183	9653.2	7156.4	4.8675	1	5.6498e-07	1.13e-06	1.6706e-06	True
DEFB129-7	DEFB129	3019.8/3002.5/2996.3	3567.6/3426.9/3573.8	3002.5	3567.6	0.24873	169.22	13484	4.8669	1	5.6692e-07	1.1338e-06	1.6738e-06	True
HTR3D-1	HTR3D	8212.6/8756.2/8251.1	8695.5/9245.7/9374	8251.1	9245.7	0.16418	1.2831e+05	41979	4.8545	1	6.0358e-07	1.2072e-06	1.7793e-06	True
LHX5-1	LHX5	2887.2/2972.6/3062.4	3398.1/3529.7/3587.6	2972.6	3529.7	0.24774	7682.9	13333	4.8245	1	7.0195e-07	1.4039e-06	2.0661e-06	True
OLIG2-9	OLIG2	2996.6/2817.5/2813.6	3432.4/3200.6/3354.6	2817.5	3354.6	0.25163	16045	12556	4.7929	1	8.218e-07	1.6436e-06	2.4151e-06	True
OLIG2-2	OLIG2	5282.8/5494/5148.2	6185.6/6044.1/5429.5	5282.8	6044.1	0.19418	31365	25425	4.7742	1	9.0206e-07	1.8041e-06	2.647e-06	True
OLIG2-8	OLIG2	5544.3/5205.3/5456.3	6583.2/6226.8/5834.7	5456.3	6226.8	0.19054	35367	26365	4.7452	1	1.0414e-06	2.0827e-06	3.0511e-06	True
NLRP5-2	NLRP5	2822.3/3064.2/2832.3	3965.3/3364.6/3223.8	2832.3	3364.6	0.24838	26923	12630	4.7364	1	1.0877e-06	2.1753e-06	3.1819e-06	True
KRT77-10	KRT77	7328.8/7378.3/7148	8604.7/8071.5/8234.4	7328.8	8234.4	0.16807	17570	36737	4.725	1	1.1506e-06	2.3012e-06	3.3608e-06	True
TRIM42-8	TRIM42	6452.3/6689.8/6433	6945.5/7294/7687	6452.3	7294	0.17686	28374	31834	4.7173	1	1.1952e-06	2.3904e-06	3.4859e-06	True
KRT77-8	KRT77	963.63/1143.5/971.76	1558.3/1189.7/1262.4	971.76	1262.4	0.37718	14772	3816.2	4.7051	1	1.2689e-06	2.5378e-06	3.6952e-06	True
OR9Q2-9	OR9Q2	2696.1/2614.8/2598.3	2999.4/3134.1/3119.3	2614.8	3119.3	0.25444	3442.7	11548	4.6949	1	1.3338e-06	2.6676e-06	3.8783e-06	True
SAGE1-1	SAGE1	3271.1/3549/3649	4499.2/4129.7/4145.3	3549	4145.3	0.22401	43605	16266	4.6757	1	1.4649e-06	2.9297e-06	4.253e-06	True
RNASE9-3	RNASE9	4138.3/4009.6/4149.7	4786.8/4877.2/4548.1	4138.3	4786.8	0.20997	8355	19327	4.6646	1	1.5464e-06	3.0929e-06	4.483e-06	True
PIWIL3-1	PIWIL3	4835.8/4904.5/4772.9	5288.4/5542.6/5577.6	4835.8	5542.6	0.19679	4340.2	23021	4.6589	1	1.5898e-06	3.1795e-06	4.6017e-06	True
TRIM42-2	TRIM42	7296.3/6798.1/7401.8	8253.5/8183.7/7713.4	7296.3	8183.7	0.16556	1.2966e+05	36554	4.6412	1	1.732e-06	3.4639e-06	5.0057e-06	True
OR9Q2-2	OR9Q2	4482.4/4368.3/4277.1	5355/4804.5/5023.3	4368.3	5023.3	0.20152	10667	20537	4.5706	1	2.4319e-06	4.8638e-06	7.0181e-06	True
PIWIL3-3	PIWIL3	5374.6/4895.2/4944.7	6083.6/5646.4/5644.2	4944.7	5646.4	0.19142	93635	23604	4.5675	1	2.468e-06	4.9359e-06	7.1116e-06	True
FCRL4-6	FCRL4	3990.8/4114.2/4117.1	4770.6/4745.3/4132.7	4114.2	4745.3	0.20586	7609.9	19200	4.555	1	2.6195e-06	5.2391e-06	7.5371e-06	True
LUZP4-5	LUZP4	2697/2558.8/2769.1	3191.2/2678.4/3494.6	2697	3191.2	0.24263	12160	11956	4.5192	1	3.1031e-06	6.2062e-06	8.915e-06	True
TPH2-9	TPH2	4166.1/4418.7/4050	4795.9/5334/4693.9	4166.1	4795.9	0.20304	38647	19473	4.5127	1	3.1998e-06	6.3995e-06	9.179e-06	True
KRT77-3	KRT77	4115.1/3968.4/3841.6	4353.8/4580.3/4715.7	3968.4	4580.3	0.20681	18802	18438	4.5058	1	3.3067e-06	6.6133e-06	9.4715e-06	True
VN1R2-1	VN1R2	5524.9/4928.8/5345.7	5488.2/6325.4/6068.8	5345.7	6068.8	0.18301	1.0294e+05	25765	4.505	1	3.3187e-06	6.6374e-06	9.4919e-06	True
TAS2R9-2	TAS2R9	7056.1/7453.9/7042.3	7901.3/8345.6/7697.3	7056.1	7901.3	0.16319	79227	35203	4.5046	1	3.325e-06	6.65e-06	9.4958e-06	True
RPS7-2	RPS7	5715.9/5961.1/5749.6	6502.5/6593.2/6229.5	5749.6	6502.5	0.1775	22933	27963	4.5024	1	3.3596e-06	6.7191e-06	9.5802e-06	True
IL1F10-5	IL1F10	5067.6/5387.5/5585.6	5846.5/6120.9/6112.4	5387.5	6112.4	0.18209	70787	25992	4.4964	1	3.4556e-06	6.9113e-06	9.8396e-06	True
HTR3D-2	HTR3D	1858.6/1826.3/1798.3	2091.1/2310.9/2220.7	1826.3	2220.7	0.28192	912.92	7725.8	4.4867	1	3.6172e-06	7.2344e-06	1.0284e-05	True
TRIM42-5	TRIM42	4599.3/4376.7/4155.7	5019.9/5618.4/4853.4	4376.7	5019.9	0.19778	49198	20581	4.4836	1	3.6692e-06	7.3384e-06	1.0417e-05	True
TAAR1-3	TAAR1	3653.3/3726.5/3549.3	4233.7/4259.5/3961.7	3653.3	4233.7	0.21269	8086.1	16803	4.478	1	3.7667e-06	7.5333e-06	1.0678e-05	True
TAAR8-4	TAAR8	4588.1/4714.9/4739.3	5384.2/5286.2/5521.4	4714.9	5384.2	0.19149	8329.5	22375	4.475	1	3.8214e-06	7.6428e-06	1.0817e-05	True
KRT77-2	KRT77	2801.8/2592.4/2592.3	2958.1/3070.8/3084.9	2592.4	3070.8	0.24426	21938	11437	4.4737	1	3.8431e-06	7.6861e-06	1.0862e-05	True
CYP7A1-5	CYP7A1	2209.2/2040.3/1996.8	2457.5/2791.6/2180.5	2040.3	2457.5	0.26829	15211	8745.7	4.4612	1	4.0754e-06	8.1509e-06	1.1502e-05	True
PSMA3-7	PSMA3	5351.4/5109.1/4812.4	5661.8/6025.4/5806	5109.1	5806	0.18444	73383	24488	4.4533	1	4.2279e-06	8.4559e-06	1.1915e-05	True
TAS2R13-3	TAS2R13	3023.5/2791.4/3058.5	3648.4/3451.8/3540.5	3023.5	3540.5	0.22766	27557	13590	4.4349	1	4.6059e-06	9.2119e-06	1.2961e-05	True
COPS8-16	COPS8	2409.5/2528.9/2430.4	2378.8/1974.5/1933.8	2430.4	1974.5	-0.29953	5065.8	10639	4.4194	4.9492e-06	1	9.8983e-06	1.3907e-05	False
RPS11-4	RPS11	3196/3194.9/3197.7	2715.8/2619.2/2664.8	3196	2664.8	-0.26213	2.0324	14462	4.4169	5.0069e-06	0.99999	1.0014e-05	1.4048e-05	False
PSMD1-16	PSMD1	5710.4/5979.8/5810.8	4963.4/5247.8/5071.5	5810.8	5071.5	-0.1963	19319	28298	4.395	5.539e-06	0.99999	1.1078e-05	1.5519e-05	False
KRT74-5	KRT74	5713.1/5874.2/5905.6	6565/7003.3/6613.9	5874.2	6613.9	0.17109	13464	28646	4.3706	0.99999	6.1957e-06	1.2391e-05	1.7334e-05	True
LYZL6-1	LYZL6	7889.9/8005.1/7880.7	8762.1/8734.9/9414.2	7889.9	8762.1	0.15126	6678.8	39917	4.3659	0.99999	6.3307e-06	1.2661e-05	1.7685e-05	True
KRT9-6	KRT9	4993.4/4689.6/4747.2	5402.4/5259.2/5772.7	4747.2	5402.4	0.18649	31971	22548	4.3635	0.99999	6.4012e-06	1.2802e-05	1.7856e-05	True
SAGE1-3	SAGE1	3676.4/3902.1/3749.8	4082.3/4404.8/4320.9	3749.8	4320.9	0.20448	14294	17302	4.3421	0.99999	7.0564e-06	1.4113e-05	1.9656e-05	True
TAAR1-1	TAAR1	3225.7/3405.1/3636.2	3945.1/4102.7/3882.5	3405.1	3945.1	0.21229	42794	15528	4.3331	0.99999	7.3503e-06	1.4701e-05	2.0445e-05	True
KRT25-9	KRT25	3414.9/3385.5/3473.2	3530.3/4107.9/3954.8	3414.9	3954.8	0.21171	2134.2	15578	4.3258	0.99999	7.5978e-06	1.5196e-05	2.1103e-05	True
TPH2-5	TPH2	5227.2/5708.8/5334.8	6026.1/5408.7/6159.5	5334.8	6026.1	0.17576	75750	25706	4.3118	0.99999	8.097e-06	1.6194e-05	2.2457e-05	True
OTUD6A-1	OTUD6A	956.21/985.57/1051.8	1248.4/1285.2/1253.2	985.57	1253.2	0.34631	2621	3876.8	4.2988	0.99999	8.585e-06	1.717e-05	2.3776e-05	True
NPSR1-6	NPSR1	4841.3/5136.2/5107.7	5779.9/5384.8/6213.4	5107.7	5779.9	0.17834	35874	24480	4.2963	0.99999	8.6826e-06	1.7365e-05	2.4012e-05	True
LUZP4-10	LUZP4	6118.4/6438.5/5769.3	6896.1/6822.7/6859.5	6118.4	6859.5	0.16492	1.1214e+05	29988	4.2795	0.99999	9.3655e-06	1.8731e-05	2.5863e-05	True
FCRL4-2	FCRL4	6915.1/6725.3/6733.2	7288.7/7514.1/7559.6	6733.2	7514.1	0.15828	16582	33397	4.273	0.99999	9.6429e-06	1.9286e-05	2.6591e-05	True
HTR3D-9	HTR3D	4602/4390.7/4453.9	4938.2/5072.4/5473.2	4453.9	5072.4	0.18755	12970	20989	4.2689	0.99999	9.8228e-06	1.9646e-05	2.7048e-05	True
PIWIL3-10	PIWIL3	3601.3/3691.9/3549.3	4150/3975/4152.2	3601.3	4150	0.20452	5458.5	16535	4.2666	0.99999	9.9222e-06	1.9844e-05	2.7283e-05	True
DMRTC2-10	DMRTC2	6303/6229.2/6745	7537.9/7050/6972	6303	7050	0.16156	1.0042e+05	31007	4.2423	0.99999	1.1062e-05	2.2125e-05	3.0374e-05	True
PSMD7-6	PSMD7	1937.5/2054.3/1803.3	1552.2/1472.1/1629.7	1937.5	1552.2	-0.31967	15826	8253.8	4.2406	1.1145e-05	0.99999	2.229e-05	3.0558e-05	False
OR12D2-10	OR12D2	1241.9/1457.3/1466.5	1876.2/1785.6/1763.9	1457.3	1785.6	0.29289	23257	6001.8	4.2372	0.99999	1.1315e-05	2.2631e-05	3.098e-05	True
PSMC2-8	PSMC2	3308.2/3660.2/3465.3	3708.9/3997.9/4361.1	3465.3	3997.9	0.20618	31318	15836	4.2317	0.99999	1.1594e-05	2.3188e-05	3.1699e-05	True
IL22-10	IL22	6636.9/7068.1/6978.1	8046.6/7602.3/7766.2	6978.1	7766.2	0.15435	62264	34766	4.2265	0.99999	1.1866e-05	2.3731e-05	3.2395e-05	True
POLA1-9	POLA1	3360.2/3381.8/3290.6	2785.5/3076/2839.3	3360.2	2839.3	-0.24293	2657.2	15298	4.2114	1.2691e-05	0.99999	2.5381e-05	3.4598e-05	False
MRGPRD-10	MRGPRD	3363/3013.7/3366.6	2845/3136.2/2835.8	3363	2845	-0.24121	60997	15312	4.1856	1.4221e-05	0.99999	2.8441e-05	3.8714e-05	False
POLR2F-4	POLR2F	2675.7/2592.4/2703	2754.2/2220.6/2206.9	2675.7	2220.6	-0.26887	3843	11850	4.181	1.451e-05	0.99999	2.9021e-05	3.9447e-05	False
PIWIL3-8	PIWIL3	6801/6599.1/6796.4	7556.1/7699.9/7238.2	6796.4	7556.1	0.15285	19466	33749	4.1355	0.99998	1.7712e-05	3.5424e-05	4.8083e-05	True
MRGPRD-5	MRGPRD	6163.9/5850.8/6298.7	6881.9/6527.8/7174	6163.9	6881.9	0.15895	58078	30238	4.1294	0.99998	1.8187e-05	3.6374e-05	4.9303e-05	True
CYP7A1-1	CYP7A1	3251.7/3125.8/3424.9	3713/3751.8/3757.4	3251.7	3751.8	0.20636	22918	14745	4.1191	0.99998	1.9019e-05	3.8038e-05	5.1485e-05	True
PLA2G2E-3	PLA2G2E	2919.6/2917.5/2798.7	3346.6/3386.4/3630	2917.5	3386.4	0.21497	7051.5	13056	4.1039	0.99998	2.031e-05	4.0621e-05	5.4904e-05	True
NPHS2-3	NPHS2	4853.4/4899.8/4653.4	5475.1/5090/5989.6	4853.4	5475.1	0.17385	21079	23115	4.0891	0.99998	2.1651e-05	4.3301e-05	5.8445e-05	True
TAS2R9-3	TAS2R9	3303.6/3281.8/3340.9	4416.4/3615.8/3797.6	3303.6	3797.6	0.20098	933.45	15009	4.0321	0.99997	2.7646e-05	5.5291e-05	7.4523e-05	True
TAS2R9-1	TAS2R9	5978.4/6123.6/6339.1	6821.4/6645.1/7835	6123.6	6821.4	0.15566	33772	30016	4.0274	0.99997	2.8194e-05	5.6388e-05	7.5895e-05	True
OR12D2-1	OR12D2	1855.8/1886.1/1885.3	2245.5/2102.2/2623.5	1885.3	2245.5	0.25218	432.87	8005.2	4.0268	0.99997	2.8268e-05	5.6535e-05	7.5987e-05	True
RPL27-5	RPL27	6582.2/6032.1/6162.4	6635.7/7228.6/6858.4	6162.4	6858.4	0.15436	96600	30230	4.003	0.99997	3.1271e-05	6.2542e-05	8.3943e-05	True
PSMC1-2	PSMC1	3606.9/3567.7/3668.8	4121.7/3857.7/4183.2	3606.9	4121.7	0.19244	2684.5	16564	4.0001	0.99997	3.1653e-05	6.3307e-05	8.485e-05	True
DMRTC2-2	DMRTC2	5252.2/5549.1/5267.6	5870.7/5894.6/6064.2	5267.6	5894.6	0.1622	39728	25343	3.938	0.99996	4.1074e-05	8.2148e-05	0.00010995	True
CYP7A1-3	CYP7A1	3968.6/4003/3938.4	4503.2/4127.6/5046.2	3968.6	4503.2	0.18228	1048.5	18439	3.9369	0.99996	4.1265e-05	8.2529e-05	0.00011031	True
COPZ1-7	COPZ1	2757.3/2697/2684.2	2266.7/2178/2316	2697	2266.7	-0.25065	1901.4	11956	3.9352	4.1564e-05	0.99996	8.3129e-05	0.00011095	False
LHX5-5	LHX5	4005.7/3780.7/3979.9	4478/4646.7/4514.9	3979.9	4514.9	0.18192	20172	18498	3.9336	0.99996	4.1843e-05	8.3686e-05	0.00011154	True
MAGEB3-9	MAGEB3	5615.8/5338/5386.2	6279.4/6020.2/6019.4	5386.2	6020.2	0.16052	27519	25985	3.9332	0.99996	4.1908e-05	8.3816e-05	0.00011156	True
KRT9-9	KRT9	5012/4827/4520.1	5473.1/5084.8/5422.7	4827	5422.7	0.16785	64210	22974	3.9301	0.99996	4.2458e-05	8.4916e-05	0.00011287	True
KRT74-4	KRT74	4744.9/4973.6/4670.2	5142/5548.9/5328.6	4744.9	5328.6	0.16734	28957	22535	3.8881	0.99995	5.0508e-05	0.00010102	0.00013408	True
DEFB129-10	DEFB129	3255.4/3310.8/3170.1	3723.1/3260.8/3809.1	3255.4	3723.1	0.19361	5173.3	14764	3.849	0.99994	5.9301e-05	0.0001186	0.00015721	True
RPL35A-3	RPL35A	3542.9/3667.6/3551.3	4040/4078.9/3708.1	3551.3	4040	0.18596	6806.3	16277	3.8303	0.99994	6.3985e-05	0.00012797	0.00016939	True
NPSR1-7	NPSR1	2566.3/2649.4/2737.5	2571.5/3060.4/3382.1	2649.4	3060.4	0.20802	7337.4	11719	3.7973	0.99993	7.3152e-05	0.0001463	0.0001934	True
RNASE9-5	RNASE9	4444.4/4543.9/4947.7	5654.7/5028.8/5099	4543.9	5099	0.16625	86467	21466	3.7888	0.99992	7.5689e-05	0.00015138	0.00019983	True
